m,k,n,time,GFLOPS
8000,8000,8000,0.627422,1632.075264
8000,8000,8000,0.627577,1631.671238
8000,8000,8000,0.635369,1611.661235
8000,8000,8000,0.632614,1618.680581
8000,8000,8000,0.628010,1630.546246
8000,8000,8000,0.627954,1630.693185
8000,8000,8000,0.628602,1629.011555
8000,8000,8000,0.627810,1631.066410
8000,8000,8000,0.627704,1631.343068
9000,9000,9000,0.887110,1643.538679
9000,9000,9000,0.887426,1642.954071
9000,9000,9000,0.887691,1642.462598
9000,9000,9000,0.888710,1640.580562
9000,9000,9000,0.889080,1639.896714
9000,9000,9000,0.887514,1642.791503
9000,9000,9000,0.888047,1641.805307
9000,9000,9000,0.888483,1640.999855
9000,9000,9000,0.887129,1643.503977
9000,9000,9000,0.887174,1643.420488
10000,10000,10000,1.278355,1564.510814
10000,10000,10000,1.263904,1582.398552
10000,10000,10000,1.268050,1577.225196
10000,10000,10000,1.265518,1580.380119
10000,10000,10000,1.265220,1580.752391
10000,10000,10000,1.264590,1581.540857
10000,10000,10000,1.268932,1576.128079
10000,10000,10000,1.264084,1582.173594
10000,10000,10000,1.263503,1582.900616
10000,10000,10000,1.267081,1578.431121
11000,11000,11000,1.659488,1604.109535
11000,11000,11000,1.659048,1604.534665
11000,11000,11000,1.656969,1606.548096
11000,11000,11000,1.656746,1606.764575
11000,11000,11000,1.659763,1603.843718
11000,11000,11000,1.659586,1604.014780
11000,11000,11000,1.657192,1606.331341
11000,11000,11000,1.657279,1606.247310
11000,11000,11000,1.655208,1608.256995
11000,11000,11000,1.654709,1608.742453
12000,12000,12000,2.120528,1629.782865
12000,12000,12000,2.119843,1630.309278
12000,12000,12000,2.119234,1630.778255
12000,12000,12000,2.121088,1629.352596
12000,12000,12000,2.119280,1630.742880
12000,12000,12000,2.123586,1627.435724
12000,12000,12000,2.121358,1629.145423
12000,12000,12000,2.120265,1629.985306
12000,12000,12000,2.119706,1630.415022
12000,12000,12000,2.120313,1629.947715
13000,13000,13000,2.692253,1632.090252
13000,13000,13000,2.685803,1636.009966
13000,13000,13000,2.684405,1636.861743
13000,13000,13000,2.687008,1635.276204
13000,13000,13000,2.688308,1634.485301
13000,13000,13000,2.692408,1631.996224
13000,13000,13000,2.684126,1637.031965
13000,13000,13000,2.685400,1636.255306
13000,13000,13000,2.684523,1636.789627
13000,13000,13000,2.687670,1634.873255
14000,14000,14000,3.362681,1632.031057
14000,14000,14000,3.362533,1632.102890
14000,14000,14000,3.368805,1629.064260
14000,14000,14000,3.365842,1630.498325
14000,14000,14000,3.365519,1630.654993
14000,14000,14000,3.370631,1628.181588
14000,14000,14000,3.376404,1625.398076
14000,14000,14000,3.374635,1626.249867
14000,14000,14000,3.365728,1630.553616
14000,14000,14000,3.364599,1631.100869
15000,15000,15000,4.142405,1629.488349
15000,15000,15000,4.138599,1630.986838
15000,15000,15000,4.138536,1631.011595
15000,15000,15000,4.141757,1629.742944
15000,15000,15000,4.136214,1631.927210
15000,15000,15000,4.149801,1626.583928
15000,15000,15000,4.139033,1630.815711
15000,15000,15000,4.143026,1629.243987
15000,15000,15000,4.139326,1630.700090
15000,15000,15000,4.137085,1631.583588
16000,16000,16000,5.005274,1636.673507
16000,16000,16000,5.004949,1636.779828
16000,16000,16000,5.020327,1631.766209
16000,16000,16000,5.005619,1636.560803
16000,16000,16000,5.003312,1637.315380
16000,16000,16000,5.003227,1637.343244
16000,16000,16000,5.012455,1634.328779
16000,16000,16000,5.043022,1624.422764
16000,16000,16000,5.011553,1634.622956
16000,16000,16000,5.014069,1633.802906
17000,17000,17000,6.040154,1626.779712
17000,17000,17000,6.045309,1625.392530
17000,17000,17000,6.039699,1626.902369
17000,17000,17000,6.037503,1627.493887
17000,17000,17000,6.038483,1627.229943
17000,17000,17000,6.040043,1626.809612
17000,17000,17000,6.035998,1627.899905
17000,17000,17000,6.032278,1628.903626
17000,17000,17000,6.037670,1627.448941
17000,17000,17000,6.103824,1609.810376
18000,18000,18000,7.168120,1627.204798
18000,18000,18000,7.178850,1624.772794
18000,18000,18000,7.193490,1621.466063
18000,18000,18000,7.173487,1625.987560
18000,18000,18000,7.181014,1624.283084
18000,18000,18000,7.177039,1625.182839
18000,18000,18000,7.178126,1624.936569
18000,18000,18000,7.176056,1625.405414
18000,18000,18000,7.224309,1614.548983
18000,18000,18000,7.174131,1625.841508
19000,19000,19000,8.404473,1632.226120
19000,19000,19000,8.375699,1637.833505
19000,19000,19000,8.457309,1622.029026
19000,19000,19000,8.373090,1638.343773
19000,19000,19000,8.368475,1639.247322
19000,19000,19000,8.370548,1638.841307
19000,19000,19000,8.386772,1635.671052
19000,19000,19000,8.420203,1629.176880
19000,19000,19000,8.439368,1625.477264
19000,19000,19000,8.367398,1639.458223
20000,20000,20000,9.800170,1632.624686
20000,20000,20000,9.797737,1633.030114
20000,20000,20000,9.787572,1634.726182
20000,20000,20000,9.804320,1631.933750
20000,20000,20000,9.784297,1635.273278
20000,20000,20000,9.805340,1631.763898
20000,20000,20000,9.793816,1633.683951
20000,20000,20000,9.790105,1634.303220
20000,20000,20000,9.860017,1622.715179
20000,20000,20000,9.786283,1634.941472
